event_id,shipment_id,event_type,location,event_time,duration_minutes
1192,SHP0181,Checkpoint,Fuel Station,2026-08-03 11:37:00,0
1193,SHP0181,Checkpoint,Rest Area,2026-08-03 11:16:00,0
1194,SHP0181,Rest Stop,Cold Storage Facility,2026-08-03 12:33:00,33
1195,SHP0181,Rest Stop,Rest Area,2026-08-03 10:50:00,22
1196,SHP0181,Checkpoint,Distribution Center,2026-08-03 13:12:00,0
1197,SHP0181,Arrival,Chennai,2026-08-03 14:02:00,0
1198,SHP0182,Departure,Kochi,2026-08-03 08:24:00,0
1199,SHP0182,Checkpoint,Distribution Center,2026-08-03 09:20:00,0
1200,SHP0182,Checkpoint,Rest Area,2026-08-03 08:59:00,0
1201,SHP0182,Checkpoint,City Entry,2026-08-03 09:29:00,0
1202,SHP0182,Checkpoint,Rest Area,2026-08-03 09:00:00,0
1203,SHP0182,Arrival,Salem,2026-08-03 09:42:00,0
1204,SHP0183,Departure,Bengaluru,2026-08-05 07:46:00,0
1205,SHP0183,Checkpoint,City Entry,2026-08-05 08:48:00,0
1206,SHP0183,Checkpoint,Distribution Center,2026-08-05 08:18:00,0
1207,SHP0183,Checkpoint,City Entry,2026-08-05 10:14:00,0
1208,SHP0183,Checkpoint,Highway Checkpoint,2026-08-05 08:39:00,0
1209,SHP0183,Arrival,Hyderabad,2026-08-05 10:39:00,0
1210,SHP0184,Departure,Mumbai,2026-08-07 10:22:00,0
1211,SHP0184,Checkpoint,Distribution Center,2026-08-07 14:57:00,0
1212,SHP0184,Cold Storage Stop,Highway Checkpoint,2026-08-07 10:37:00,18
1213,SHP0184,Checkpoint,Cold Storage Facility,2026-08-07 11:58:00,0
1214,SHP0184,Arrival,Pune,2026-08-07 15:41:00,0
1215,SHP0185,Departure,Kochi,2026-08-04 10:56:00,0
1216,SHP0185,Checkpoint,Highway Checkpoint,2026-08-04 15:47:00,0
1217,SHP0185,Checkpoint,City Entry,2026-08-04 12:20:00,0
1218,SHP0185,Rest Stop,City Entry,2026-08-04 14:44:00,22
1219,SHP0185,Arrival,Coimbatore,2026-08-04 16:41:00,0
1220,SHP0186,Departure,Coimbatore,2026-08-04 05:30:00,0
1221,SHP0186,Rest Stop,Fuel Station,2026-08-04 07:08:00,36
1222,SHP0186,Rest Stop,Rest Area,2026-08-04 07:14:00,35
1223,SHP0186,Traffic Delay,Distribution Center,2026-08-04 06:45:00,15
1224,SHP0186,Checkpoint,Cold Storage Facility,2026-08-04 07:05:00,0
1225,SHP0186,Arrival,Kochi,2026-08-04 07:35:00,0
1226,SHP0187,Departure,Kochi,2026-08-02 06:43:00,0
1227,SHP0187,Checkpoint,Highway Checkpoint,2026-08-02 08:02:00,0
1228,SHP0187,Checkpoint,Distribution Center,2026-08-02 07:00:00,0
1229,SHP0187,Rest Stop,Distribution Center,2026-08-02 08:07:00,36
1230,SHP0187,Rest Stop,Distribution Center,2026-08-02 10:08:00,24
1231,SHP0187,Checkpoint,Cold Storage Facility,2026-08-02 08:58:00,0
1232,SHP0187,Arrival,Mumbai,2026-08-02 10:34:00,0
1233,SHP0188,Departure,Bangalore,2026-08-02 07:14:00,0
1234,SHP0188,Rest Stop,Fuel Station,2026-08-02 10:09:00,38
1235,SHP0188,Rest Stop,City Entry,2026-08-02 10:35:00,21
1236,SHP0188,Checkpoint,Fuel Station,2026-08-02 09:32:00,0
1237,SHP0188,Arrival,Hyderabad,2026-08-02 10:51:00,0
1238,SHP0189,Departure,Salem,2026-08-04 07:16:00,0
1239,SHP0189,Rest Stop,Cold Storage Facility,2026-08-04 09:08:00,38
1240,SHP0189,Rest Stop,Highway Checkpoint,2026-08-04 09:19:00,40
1241,SHP0189,Checkpoint,Cold Storage Facility,2026-08-04 11:07:00,0
1242,SHP0189,Cold Storage Stop,Distribution Center,2026-08-04 11:19:00,19
1243,SHP0189,Arrival,Madurai,2026-08-04 13:15:00,0
1244,SHP0190,Departure,Kochi,2026-08-05 05:30:00,0
1245,SHP0190,Rest Stop,City Entry,2026-08-05 06:31:00,24
1246,SHP0190,Rest Stop,Cold Storage Facility,2026-08-05 06:03:00,37
1247,SHP0190,Checkpoint,Fuel Station,2026-08-05 05:42:00,0
1248,SHP0190,Checkpoint,Fuel Station,2026-08-05 06:34:00,0
1249,SHP0190,Checkpoint,Cold Storage Facility,2026-08-05 06:25:00,0
1250,SHP0190,Checkpoint,City Entry,2026-08-05 05:58:00,0
1251,SHP0190,Arrival,Pune,2026-08-05 06:57:00,0
1252,SHP0191,Departure,Bengaluru,2026-08-04 08:56:00,0
1253,SHP0191,Cold Storage Stop,Cold Storage Facility,2026-08-04 11:17:00,16
1254,SHP0191,Checkpoint,Cold Storage Facility,2026-08-04 09:59:00,0
1255,SHP0191,Checkpoint,City Entry,2026-08-04 11:13:00,0
1256,SHP0191,Checkpoint,Distribution Center,2026-08-04 10:12:00,0
1257,SHP0191,Checkpoint,Cold Storage Facility,2026-08-04 10:15:00,0
1258,SHP0191,Checkpoint,Rest Area,2026-08-04 09:56:00,0
1259,SHP0191,Arrival,Bangalore,2026-08-04 11:35:00,0
1260,SHP0192,Departure,Mumbai,2026-08-05 10:24:00,0
1261,SHP0192,Rest Stop,Rest Area,2026-08-05 14:57:00,20
1262,SHP0192,Checkpoint,City Entry,2026-08-05 13:52:00,0
1263,SHP0192,Checkpoint,Distribution Center,2026-08-05 11:08:00,0
1264,SHP0192,Checkpoint,Rest Area,2026-08-05 11:53:00,0
1265,SHP0192,Checkpoint,Distribution Center,2026-08-05 14:43:00,0
1266,SHP0192,Arrival,Bangalore,2026-08-05 15:55:00,0
1267,SHP0193,Departure,Kochi,2026-08-06 05:55:00,0
1268,SHP0193,Rest Stop,Rest Area,2026-08-06 07:12:00,13
1269,SHP0193,Cold Storage Stop,Fuel Station,2026-08-06 06:32:00,9
1270,SHP0193,Checkpoint,Rest Area,2026-08-06 06:15:00,0
1271,SHP0193,Checkpoint,Highway Checkpoint,2026-08-06 07:20:00,0
1272,SHP0193,Arrival,Salem,2026-08-06 08:12:00,0
1273,SHP0194,Departure,Coimbatore,2026-08-02 07:26:00,0
1274,SHP0194,Checkpoint,Rest Area,2026-08-02 12:48:00,0
1275,SHP0194,Checkpoint,Cold Storage Facility,2026-08-02 08:41:00,0
1276,SHP0194,Checkpoint,Rest Area,2026-08-02 07:37:00,0
1277,SHP0194,Arrival,Hyderabad,2026-08-02 13:17:00,0
1278,SHP0195,Departure,Pune,2026-08-01 07:55:00,0
1279,SHP0195,Cold Storage Stop,Fuel Station,2026-08-01 10:04:00,19
1280,SHP0195,Checkpoint,City Entry,2026-08-01 08:07:00,0
1281,SHP0195,Cold Storage Stop,Distribution Center,2026-08-01 09:55:00,15
1282,SHP0195,Arrival,Coimbatore,2026-08-01 10:27:00,0
1283,SHP0196,Departure,Bangalore,2026-08-03 07:40:00,0
1284,SHP0196,Checkpoint,Cold Storage Facility,2026-08-03 08:22:00,0
1285,SHP0196,Checkpoint,Distribution Center,2026-08-03 08:12:00,0
1286,SHP0196,Checkpoint,City Entry,2026-08-03 08:47:00,0
1287,SHP0196,Rest Stop,Distribution Center,2026-08-03 09:33:00,20
1288,SHP0196,Arrival,Pune,2026-08-03 10:10:00,0
1289,SHP0197,Departure,Madurai,2026-08-04 05:28:00,0
1290,SHP0197,Traffic Delay,City Entry,2026-08-04 07:42:00,22
1291,SHP0197,Checkpoint,Rest Area,2026-08-04 06:30:00,0
1292,SHP0197,Traffic Delay,Highway Checkpoint,2026-08-04 07:35:00,46
1293,SHP0197,Arrival,Chennai,2026-08-04 08:48:00,0
1294,SHP0198,Departure,Hyderabad,2026-08-07 09:48:00,0
1295,SHP0198,Checkpoint,Distribution Center,2026-08-07 10:28:00,0
1296,SHP0198,Cold Storage Stop,Highway Checkpoint,2026-08-07 11:39:00,18
1297,SHP0198,Rest Stop,Rest Area,2026-08-07 11:38:00,20
1298,SHP0198,Arrival,Coimbatore,2026-08-07 12:09:00,0
1299,SHP0199,Departure,Pune,2026-08-05 06:39:00,0
1300,SHP0199,Checkpoint,Cold Storage Facility,2026-08-05 11:00:00,0
1301,SHP0199,Checkpoint,Rest Area,2026-08-05 07:21:00,0
1302,SHP0199,Checkpoint,Fuel Station,2026-08-05 07:54:00,0
1303,SHP0199,Checkpoint,Highway Checkpoint,2026-08-05 09:41:00,0
1304,SHP0199,Arrival,Bangalore,2026-08-05 11:21:00,0
1305,SHP0200,Departure,Salem,2026-08-05 08:00:00,0
1306,SHP0200,Checkpoint,City Entry,2026-08-05 08:39:00,0
1307,SHP0200,Checkpoint,Rest Area,2026-08-05 08:59:00,0
1308,SHP0200,Checkpoint,Highway Checkpoint,2026-08-05 08:54:00,0
1309,SHP0200,Arrival,Pune,2026-08-05 09:19:00,0
1310,SHP0201,Departure,Mumbai,2026-08-01 10:23:00,0
1311,SHP0201,Route Deviation,Cold Storage Facility,2026-08-01 11:20:00,39
1312,SHP0201,Checkpoint,Cold Storage Facility,2026-08-01 10:40:00,0
1313,SHP0201,Checkpoint,Cold Storage Facility,2026-08-01 10:34:00,0
1314,SHP0201,Arrival,Hyderabad,2026-08-01 11:30:00,0
1315,SHP0202,Departure,Madurai,2026-08-07 06:01:00,0
1316,SHP0202,Cold Storage Stop,Rest Area,2026-08-07 06:11:00,14
1317,SHP0202,Rest Stop,Rest Area,2026-08-07 06:37:00,40
1318,SHP0202,Checkpoint,Cold Storage Facility,2026-08-07 06:39:00,0
1319,SHP0202,Cold Storage Stop,Distribution Center,2026-08-07 06:52:00,18
1320,SHP0202,Checkpoint,Cold Storage Facility,2026-08-07 06:31:00,0
1321,SHP0202,Checkpoint,Rest Area,2026-08-07 06:45:00,0
1322,SHP0202,Arrival,Mumbai,2026-08-07 07:03:00,0
1323,SHP0203,Departure,Hyderabad,2026-08-07 07:08:00,0
1324,SHP0203,Cold Storage Stop,City Entry,2026-08-07 07:45:00,10
1325,SHP0203,Rest Stop,Cold Storage Facility,2026-08-07 07:34:00,38
1326,SHP0203,Checkpoint,Fuel Station,2026-08-07 08:23:00,0
1327,SHP0203,Checkpoint,City Entry,2026-08-07 08:18:00,0
1328,SHP0203,Checkpoint,City Entry,2026-08-07 08:02:00,0
1329,SHP0203,Checkpoint,Cold Storage Facility,2026-08-07 08:01:00,0
1330,SHP0203,Arrival,Madurai,2026-08-07 09:00:00,0
1331,SHP0204,Departure,Salem,2026-08-05 09:19:00,0
1332,SHP0204,Checkpoint,Distribution Center,2026-08-05 10:16:00,0
1333,SHP0204,Checkpoint,Distribution Center,2026-08-05 10:53:00,0
1334,SHP0204,Cold Storage Stop,Distribution Center,2026-08-05 10:22:00,18
1335,SHP0204,Checkpoint,Fuel Station,2026-08-05 11:04:00,0
1336,SHP0204,Checkpoint,Fuel Station,2026-08-05 11:10:00,0
1337,SHP0204,Checkpoint,Highway Checkpoint,2026-08-05 11:22:00,0
1338,SHP0204,Arrival,Mumbai,2026-08-05 11:44:00,0
1339,SHP0205,Departure,Bangalore,2026-08-07 07:18:00,0
1340,SHP0205,Checkpoint,Distribution Center,2026-08-07 08:12:00,0
1341,SHP0205,Cold Storage Stop,Cold Storage Facility,2026-08-07 09:30:00,12
1342,SHP0205,Checkpoint,Cold Storage Facility,2026-08-07 08:12:00,0
1343,SHP0205,Rest Stop,Rest Area,2026-08-07 11:22:00,14
1344,SHP0205,Checkpoint,Fuel Station,2026-08-07 11:16:00,0
1345,SHP0205,Arrival,Chennai,2026-08-07 12:11:00,0
1346,SHP0206,Departure,Mumbai,2026-08-01 09:21:00,0
1347,SHP0206,Rest Stop,Distribution Center,2026-08-01 13:06:00,40
1348,SHP0206,Rest Stop,Fuel Station,2026-08-01 09:52:00,36
1349,SHP0206,Rest Stop,Rest Area,2026-08-01 09:56:00,38
1350,SHP0206,Checkpoint,Fuel Station,2026-08-01 11:30:00,0
1351,SHP0206,Rest Stop,Fuel Station,2026-08-01 13:16:00,25
1352,SHP0206,Arrival,Bengaluru,2026-08-01 14:03:00,0
1353,SHP0207,Departure,Coimbatore,2026-08-04 08:22:00,0
1354,SHP0207,Rest Stop,Distribution Center,2026-08-04 09:51:00,11
1355,SHP0207,Checkpoint,Fuel Station,2026-08-04 09:36:00,0
1356,SHP0207,Cold Storage Stop,Rest Area,2026-08-04 09:03:00,8
1357,SHP0207,Route Deviation,City Entry,2026-08-04 09:19:00,22
1358,SHP0207,Cold Storage Stop,City Entry,2026-08-04 09:27:00,13
1359,SHP0207,Arrival,Madurai,2026-08-04 10:58:00,0
1360,SHP0208,Departure,Coimbatore,2026-08-07 05:14:00,0
1361,SHP0208,Cold Storage Stop,Fuel Station,2026-08-07 06:49:00,10
1362,SHP0208,Traffic Delay,Highway Checkpoint,2026-08-07 05:53:00,41
1363,SHP0208,Rest Stop,City Entry,2026-08-07 05:58:00,39
1364,SHP0208,Checkpoint,City Entry,2026-08-07 06:18:00,0
1365,SHP0208,Arrival,Salem,2026-08-07 08:08:00,0
1366,SHP0209,Departure,Coimbatore,2026-08-02 10:01:00,0
1367,SHP0209,Checkpoint,Fuel Station,2026-08-02 13:34:00,0
1368,SHP0209,Checkpoint,Rest Area,2026-08-02 13:15:00,0
1369,SHP0209,Checkpoint,Rest Area,2026-08-02 12:27:00,0
1370,SHP0209,Cold Storage Stop,Rest Area,2026-08-02 14:26:00,19
1371,SHP0209,Checkpoint,Cold Storage Facility,2026-08-02 14:52:00,0
1372,SHP0209,Rest Stop,Distribution Center,2026-08-02 13:10:00,30
1373,SHP0209,Arrival,Hyderabad,2026-08-02 15:19:00,0
1374,SHP0210,Departure,Coimbatore,2026-08-04 07:45:00,0
1375,SHP0210,Cold Storage Stop,Fuel Station,2026-08-04 08:34:00,16
1376,SHP0210,Checkpoint,City Entry,2026-08-04 08:39:00,0
1377,SHP0210,Checkpoint,Rest Area,2026-08-04 08:01:00,0
1378,SHP0210,Checkpoint,Rest Area,2026-08-04 08:00:00,0
1379,SHP0210,Checkpoint,City Entry,2026-08-04 08:48:00,0
1380,SHP0210,Rest Stop,Fuel Station,2026-08-04 08:36:00,11
1381,SHP0210,Arrival,Bangalore,2026-08-04 09:04:00,0
1382,SHP0211,Departure,Salem,2026-08-05 09:39:00,0
1383,SHP0211,Cold Storage Stop,City Entry,2026-08-05 10:17:00,16
1384,SHP0211,Checkpoint,Distribution Center,2026-08-05 09:51:00,0
1385,SHP0211,Traffic Delay,Fuel Station,2026-08-05 10:15:00,58
1386,SHP0211,Checkpoint,Fuel Station,2026-08-05 10:39:00,0
1387,SHP0211,Arrival,Kochi,2026-08-05 11:03:00,0
1388,SHP0212,Departure,Bengaluru,2026-08-03 10:06:00,0
1389,SHP0212,Checkpoint,Highway Checkpoint,2026-08-03 10:25:00,0
1390,SHP0212,Traffic Delay,City Entry,2026-08-03 10:27:00,31
1391,SHP0212,Checkpoint,City Entry,2026-08-03 10:57:00,0
1392,SHP0212,Traffic Delay,City Entry,2026-08-03 10:36:00,26
1393,SHP0212,Checkpoint,Highway Checkpoint,2026-08-03 10:22:00,0
1394,SHP0212,Arrival,Chennai,2026-08-03 11:16:00,0
1395,SHP0213,Departure,Chennai,2026-08-07 08:28:00,0
1396,SHP0213,Checkpoint,Fuel Station,2026-08-07 11:45:00,0
1397,SHP0213,Rest Stop,Highway Checkpoint,2026-08-07 10:13:00,35
1398,SHP0213,Checkpoint,Rest Area,2026-08-07 09:33:00,0
1399,SHP0213,Arrival,Bangalore,2026-08-07 12:42:00,0
1400,SHP0214,Departure,Bangalore,2026-08-07 07:30:00,0
1401,SHP0214,Checkpoint,Fuel Station,2026-08-07 08:56:00,0
1402,SHP0214,Checkpoint,Distribution Center,2026-08-07 07:46:00,0
1403,SHP0214,Checkpoint,Distribution Center,2026-08-07 09:16:00,0
1404,SHP0214,Route Deviation,Cold Storage Facility,2026-08-07 07:49:00,84
1405,SHP0214,Route Deviation,Highway Checkpoint,2026-08-07 09:20:00,87
1406,SHP0214,Arrival,Mumbai,2026-08-07 09:48:00,0
1407,SHP0215,Departure,Hyderabad,2026-08-03 07:26:00,0
1408,SHP0215,Checkpoint,Cold Storage Facility,2026-08-03 07:42:00,0
1409,SHP0215,Checkpoint,Fuel Station,2026-08-03 08:02:00,0
1410,SHP0215,Checkpoint,City Entry,2026-08-03 08:45:00,0
1411,SHP0215,Cold Storage Stop,Fuel Station,2026-08-03 07:54:00,19
1412,SHP0215,Checkpoint,City Entry,2026-08-03 08:38:00,0
1413,SHP0215,Traffic Delay,Cold Storage Facility,2026-08-03 08:57:00,22
1414,SHP0215,Arrival,Chennai,2026-08-03 09:17:00,0
1415,SHP0216,Departure,Mumbai,2026-08-04 09:38:00,0
1416,SHP0216,Checkpoint,City Entry,2026-08-04 11:08:00,0
1417,SHP0216,Cold Storage Stop,Cold Storage Facility,2026-08-04 10:23:00,8
1418,SHP0216,Checkpoint,Distribution Center,2026-08-04 11:22:00,0
1419,SHP0216,Cold Storage Stop,Rest Area,2026-08-04 10:53:00,14
1420,SHP0216,Rest Stop,Rest Area,2026-08-04 11:33:00,28
1421,SHP0216,Arrival,Kochi,2026-08-04 11:48:00,0
1422,SHP0217,Departure,Salem,2026-08-06 09:46:00,0
1423,SHP0217,Route Deviation,Highway Checkpoint,2026-08-06 10:27:00,23
1424,SHP0217,Checkpoint,Cold Storage Facility,2026-08-06 10:02:00,0
1425,SHP0217,Traffic Delay,City Entry,2026-08-06 11:09:00,29
1426,SHP0217,Checkpoint,Highway Checkpoint,2026-08-06 11:35:00,0
1427,SHP0217,Checkpoint,Distribution Center,2026-08-06 10:31:00,0
1428,SHP0217,Arrival,Bangalore,2026-08-06 11:46:00,0
1429,SHP0218,Departure,Kochi,2026-08-04 05:31:00,0
1430,SHP0218,Checkpoint,Distribution Center,2026-08-04 05:49:00,0
1431,SHP0218,Checkpoint,Highway Checkpoint,2026-08-04 06:45:00,0
1432,SHP0218,Cold Storage Stop,City Entry,2026-08-04 07:46:00,11
1433,SHP0218,Checkpoint,Distribution Center,2026-08-04 06:33:00,0
1434,SHP0218,Checkpoint,Cold Storage Facility,2026-08-04 06:19:00,0
1435,SHP0218,Checkpoint,Rest Area,2026-08-04 07:33:00,0
1436,SHP0218,Arrival,Bangalore,2026-08-04 08:12:00,0
1437,SHP0219,Departure,Bengaluru,2026-08-04 07:53:00,0
1438,SHP0219,Checkpoint,City Entry,2026-08-04 11:24:00,0
1439,SHP0219,Rest Stop,Rest Area,2026-08-04 12:08:00,25
1440,SHP0219,Cold Storage Stop,City Entry,2026-08-04 10:33:00,10
1441,SHP0219,Rest Stop,Highway Checkpoint,2026-08-04 08:20:00,25
1442,SHP0219,Rest Stop,Highway Checkpoint,2026-08-04 12:16:00,27
1443,SHP0219,Cold Storage Stop,Fuel Station,2026-08-04 08:44:00,7
1444,SHP0219,Arrival,Hyderabad,2026-08-04 13:20:00,0
1445,SHP0220,Departure,Hyderabad,2026-08-02 10:26:00,0
1446,SHP0220,Cold Storage Stop,Distribution Center,2026-08-02 10:41:00,20
1447,SHP0220,Checkpoint,City Entry,2026-08-02 13:01:00,0
1448,SHP0220,Checkpoint,Distribution Center,2026-08-02 11:33:00,0
1449,SHP0220,Cold Storage Stop,Rest Area,2026-08-02 10:51:00,13
1450,SHP0220,Rest Stop,Fuel Station,2026-08-02 12:15:00,29
1451,SHP0220,Arrival,Madurai,2026-08-02 13:57:00,0
1452,SHP0221,Departure,Coimbatore,2026-08-06 09:31:00,0
1453,SHP0221,Cold Storage Stop,Highway Checkpoint,2026-08-06 10:04:00,17
1454,SHP0221,Checkpoint,Cold Storage Facility,2026-08-06 11:44:00,0
1455,SHP0221,Checkpoint,Fuel Station,2026-08-06 11:44:00,0
1456,SHP0221,Traffic Delay,Distribution Center,2026-08-06 11:02:00,44
1457,SHP0221,Rest Stop,Highway Checkpoint,2026-08-06 11:31:00,23
1458,SHP0221,Arrival,Chennai,2026-08-06 12:17:00,0
1459,SHP0222,Departure,Pune,2026-08-03 06:00:00,0
1460,SHP0222,Checkpoint,Distribution Center,2026-08-03 06:38:00,0
1461,SHP0222,Checkpoint,Distribution Center,2026-08-03 06:38:00,0
1462,SHP0222,Checkpoint,City Entry,2026-08-03 06:39:00,0
1463,SHP0222,Checkpoint,Highway Checkpoint,2026-08-03 06:46:00,0
1464,SHP0222,Arrival,Madurai,2026-08-03 07:06:00,0
1465,SHP0223,Departure,Bangalore,2026-08-06 10:31:00,0
1466,SHP0223,Checkpoint,Distribution Center,2026-08-06 11:44:00,0
1467,SHP0223,Checkpoint,Fuel Station,2026-08-06 11:42:00,0
1468,SHP0223,Checkpoint,Highway Checkpoint,2026-08-06 12:02:00,0
1469,SHP0223,Arrival,Bengaluru,2026-08-06 12:47:00,0
1470,SHP0224,Departure,Bangalore,2026-08-03 05:46:00,0
1471,SHP0224,Checkpoint,Fuel Station,2026-08-03 07:18:00,0
1472,SHP0224,Cold Storage Stop,Cold Storage Facility,2026-08-03 06:16:00,14
1473,SHP0224,Checkpoint,Cold Storage Facility,2026-08-03 06:19:00,0
1474,SHP0224,Checkpoint,City Entry,2026-08-03 06:21:00,0
1475,SHP0224,Arrival,Mumbai,2026-08-03 07:37:00,0
1476,SHP0225,Departure,Kochi,2026-08-07 08:18:00,0
1477,SHP0225,Checkpoint,Rest Area,2026-08-07 11:03:00,0
1478,SHP0225,Rest Stop,Cold Storage Facility,2026-08-07 11:11:00,23
1479,SHP0225,Rest Stop,Rest Area,2026-08-07 10:16:00,20
1480,SHP0225,Cold Storage Stop,Distribution Center,2026-08-07 09:46:00,7
1481,SHP0225,Arrival,Hyderabad,2026-08-07 11:33:00,0
1482,SHP0226,Departure,Pune,2026-08-05 05:52:00,0
1483,SHP0226,Cold Storage Stop,Distribution Center,2026-08-05 07:19:00,20
1484,SHP0226,Cold Storage Stop,Distribution Center,2026-08-05 07:11:00,11
1485,SHP0226,Checkpoint,Distribution Center,2026-08-05 06:47:00,0
1486,SHP0226,Checkpoint,Rest Area,2026-08-05 06:38:00,0
1487,SHP0226,Checkpoint,City Entry,2026-08-05 07:45:00,0
1488,SHP0226,Checkpoint,Cold Storage Facility,2026-08-05 06:54:00,0
1489,SHP0226,Arrival,Chennai,2026-08-05 08:21:00,0
1490,SHP0227,Departure,Chennai,2026-08-02 07:51:00,0
1491,SHP0227,Checkpoint,Cold Storage Facility,2026-08-02 10:17:00,0
1492,SHP0227,Checkpoint,Distribution Center,2026-08-02 09:24:00,0
1493,SHP0227,Rest Stop,City Entry,2026-08-02 09:39:00,16
1494,SHP0227,Checkpoint,Distribution Center,2026-08-02 10:29:00,0
1495,SHP0227,Checkpoint,City Entry,2026-08-02 09:48:00,0
1496,SHP0227,Checkpoint,Highway Checkpoint,2026-08-02 10:10:00,0
1497,SHP0227,Arrival,Kochi,2026-08-02 11:31:00,0
1498,SHP0228,Departure,Salem,2026-08-02 05:54:00,0
1499,SHP0228,Checkpoint,Fuel Station,2026-08-02 06:26:00,0
1500,SHP0228,Checkpoint,City Entry,2026-08-02 06:51:00,0
1501,SHP0228,Checkpoint,Fuel Station,2026-08-02 06:21:00,0
1502,SHP0228,Rest Stop,Cold Storage Facility,2026-08-02 06:43:00,32
1503,SHP0228,Arrival,Bangalore,2026-08-02 07:17:00,0
1504,SHP0229,Departure,Chennai,2026-08-05 10:41:00,0
1505,SHP0229,Rest Stop,Cold Storage Facility,2026-08-05 12:02:00,20
1506,SHP0229,Checkpoint,Cold Storage Facility,2026-08-05 12:44:00,0
1507,SHP0229,Cold Storage Stop,Fuel Station,2026-08-05 11:29:00,18
1508,SHP0229,Arrival,Coimbatore,2026-08-05 13:08:00,0
1509,SHP0230,Departure,Madurai,2026-08-06 09:17:00,0
1510,SHP0230,Rest Stop,Fuel Station,2026-08-06 09:45:00,18
1511,SHP0230,Checkpoint,Highway Checkpoint,2026-08-06 10:23:00,0
1512,SHP0230,Checkpoint,Distribution Center,2026-08-06 10:38:00,0
1513,SHP0230,Checkpoint,City Entry,2026-08-06 10:31:00,0
1514,SHP0230,Arrival,Pune,2026-08-06 11:04:00,0
1515,SHP0231,Departure,Madurai,2026-08-07 05:25:00,0
1516,SHP0231,Checkpoint,Cold Storage Facility,2026-08-07 05:47:00,0
1517,SHP0231,Rest Stop,Rest Area,2026-08-07 07:49:00,32
1518,SHP0231,Rest Stop,City Entry,2026-08-07 08:28:00,18
1519,SHP0231,Arrival,Coimbatore,2026-08-07 09:49:00,0
1520,SHP0232,Departure,Pune,2026-08-01 08:44:00,0
1521,SHP0232,Checkpoint,Fuel Station,2026-08-01 10:56:00,0
1522,SHP0232,Cold Storage Stop,Rest Area,2026-08-01 12:58:00,12
1523,SHP0232,Checkpoint,Highway Checkpoint,2026-08-01 10:37:00,0
1524,SHP0232,Checkpoint,Fuel Station,2026-08-01 10:34:00,0
1525,SHP0232,Checkpoint,Rest Area,2026-08-01 13:37:00,0
1526,SHP0232,Checkpoint,Rest Area,2026-08-01 12:18:00,0
1527,SHP0232,Arrival,Kochi,2026-08-01 13:48:00,0
1528,SHP0233,Departure,Salem,2026-08-02 05:08:00,0
1529,SHP0233,Checkpoint,Fuel Station,2026-08-02 06:02:00,0
1530,SHP0233,Checkpoint,Distribution Center,2026-08-02 05:44:00,0
1531,SHP0233,Traffic Delay,Fuel Station,2026-08-02 06:13:00,16
1532,SHP0233,Checkpoint,Highway Checkpoint,2026-08-02 06:02:00,0
1533,SHP0233,Arrival,Coimbatore,2026-08-02 06:38:00,0
1534,SHP0234,Departure,Coimbatore,2026-08-07 08:58:00,0
1535,SHP0234,Checkpoint,Distribution Center,2026-08-07 11:58:00,0
1536,SHP0234,Checkpoint,Fuel Station,2026-08-07 11:08:00,0
1537,SHP0234,Cold Storage Stop,Highway Checkpoint,2026-08-07 11:07:00,16
1538,SHP0234,Checkpoint,Rest Area,2026-08-07 10:06:00,0
1539,SHP0234,Arrival,Bangalore,2026-08-07 14:05:00,0
1540,SHP0235,Departure,Bengaluru,2026-08-02 06:39:00,0
1541,SHP0235,Traffic Delay,Rest Area,2026-08-02 08:25:00,26
1542,SHP0235,Checkpoint,Highway Checkpoint,2026-08-02 08:32:00,0
1543,SHP0235,Traffic Delay,Rest Area,2026-08-02 07:42:00,21
1544,SHP0235,Arrival,Pune,2026-08-02 10:53:00,0
1545,SHP0236,Departure,Madurai,2026-08-02 05:55:00,0
1546,SHP0236,Checkpoint,Fuel Station,2026-08-02 06:12:00,0
1547,SHP0236,Route Deviation,Fuel Station,2026-08-02 06:24:00,34
1548,SHP0236,Cold Storage Stop,Rest Area,2026-08-02 07:29:00,10
1549,SHP0236,Rest Stop,Fuel Station,2026-08-02 06:16:00,24
1550,SHP0236,Checkpoint,Fuel Station,2026-08-02 07:01:00,0
1551,SHP0236,Arrival,Bengaluru,2026-08-02 08:01:00,0
1552,SHP0237,Departure,Pune,2026-08-07 08:28:00,0
1553,SHP0237,Cold Storage Stop,Distribution Center,2026-08-07 09:34:00,12
1554,SHP0237,Checkpoint,City Entry,2026-08-07 09:39:00,0
1555,SHP0237,Checkpoint,Rest Area,2026-08-07 08:43:00,0
1556,SHP0237,Checkpoint,Fuel Station,2026-08-07 09:34:00,0
1557,SHP0237,Checkpoint,Cold Storage Facility,2026-08-07 09:07:00,0
