log_id,sensor_id,shipment_id,recorded_at,temperature_c,battery_level,signal_strength,network_status,transmission_status,buffer_status,retry_count,recovery_status
5411,S103,SHP0130,2026-08-01 09:56:00,-21.210612674838416,71.2,90,Online,Uploaded,Not Buffered,0,Not Required
5412,S103,SHP0130,2026-08-01 10:01:00,-21.209430395362634,81.8,78,Online,Uploaded,Not Buffered,0,Not Required
5413,S103,SHP0130,2026-08-01 10:06:00,-21.30567471465514,89.51,84,Online,Uploaded,Not Buffered,0,Not Required
5414,S103,SHP0130,2026-08-01 10:11:00,-20.64953042732277,80.24,99,Online,Uploaded,Not Buffered,0,Not Required
5415,S103,SHP0130,2026-08-01 10:16:00,-21.283772462931392,86.06,96,Online,Uploaded,Not Buffered,0,Not Required
5416,S103,SHP0130,2026-08-01 10:21:00,-20.74216182703393,97.58,80,Online,Uploaded,Not Buffered,0,Not Required
5417,S103,SHP0130,2026-08-01 10:26:00,-21.152980959067715,98.45,97,Online,Uploaded,Not Buffered,0,Not Required
5418,S103,SHP0130,2026-08-01 10:31:00,-21.79038531995665,84.63,86,Online,Uploaded,Not Buffered,0,Not Required
5419,S103,SHP0130,2026-08-01 10:36:00,-21.228125627114583,96.13,94,Online,Uploaded,Not Buffered,0,Not Required
5420,S103,SHP0130,2026-08-01 10:41:00,-21.471643285745134,87.69,92,Online,Uploaded,Not Buffered,0,Not Required
5421,S103,SHP0130,2026-08-01 10:46:00,-20.986438910527063,97.7,87,Online,Uploaded,Not Buffered,0,Not Required
5422,S103,SHP0130,2026-08-01 10:51:00,-21.4761630942698,87.98,89,Online,Uploaded,Not Buffered,0,Not Required
5423,S103,SHP0130,2026-08-01 10:56:00,-20.629609959714152,87.22,95,Online,Uploaded,Not Buffered,0,Not Required
5424,S103,SHP0130,2026-08-01 11:01:00,-21.036430344141213,80.11,85,Online,Uploaded,Not Buffered,0,Not Required
5425,S103,SHP0130,2026-08-01 11:06:00,-21.071038397903497,84.69,92,Online,Uploaded,Not Buffered,0,Not Required
5426,S103,SHP0130,2026-08-01 11:11:00,-20.737643144884967,85.98,80,Online,Uploaded,Not Buffered,0,Not Required
5427,S103,SHP0130,2026-08-01 11:16:00,-20.614437226369656,88.94,89,Online,Uploaded,Not Buffered,0,Not Required
5428,S103,SHP0130,2026-08-01 11:21:00,-21.00803950070786,88.87,78,Online,Uploaded,Not Buffered,0,Not Required
5429,S103,SHP0130,2026-08-01 11:26:00,-21.30848011981972,78.14,99,Online,Uploaded,Not Buffered,0,Not Required
5430,S103,SHP0130,2026-08-01 11:31:00,-21.70958784644485,87.83,79,Online,Uploaded,Not Buffered,0,Not Required
5431,S103,SHP0130,2026-08-01 11:36:00,-21.27441990281407,79.39,77,Online,Uploaded,Not Buffered,0,Not Required
5432,S103,SHP0130,2026-08-01 11:41:00,-21.246884898659182,79.72,98,Online,Uploaded,Not Buffered,0,Not Required
5433,S103,SHP0130,2026-08-01 11:46:00,-20.95717701880308,86.98,77,Online,Uploaded,Not Buffered,0,Not Required
5434,S103,SHP0130,2026-08-01 11:51:00,-21.13805875245521,99.17,81,Online,Uploaded,Not Buffered,0,Not Required
5435,S103,SHP0130,2026-08-01 11:56:00,-20.72482681117943,94.77,76,Online,Uploaded,Not Buffered,0,Not Required
5436,S103,SHP0130,2026-08-01 12:01:00,-21.24519330850828,90.28,86,Online,Uploaded,Not Buffered,0,Not Required
5437,S103,SHP0130,2026-08-01 12:06:00,-21.022816466741176,77.92,78,Online,Uploaded,Not Buffered,0,Not Required
5438,S103,SHP0130,2026-08-01 12:11:00,-20.52640502272125,90.09,83,Online,Uploaded,Not Buffered,0,Not Required
5439,S028,SHP0131,2026-08-04 08:02:00,5.136730085581987,75.7,79,Online,Uploaded,Not Buffered,0,Not Required
5440,S028,SHP0131,2026-08-04 08:07:00,4.975984983324574,80.84,91,Online,Uploaded,Not Buffered,0,Not Required
5441,S028,SHP0131,2026-08-04 08:12:00,4.75922222322593,86.59,87,Online,Uploaded,Not Buffered,0,Not Required
5442,S028,SHP0131,2026-08-04 08:17:00,4.746707441314009,93.94,76,Online,Uploaded,Not Buffered,0,Not Required
5443,S028,SHP0131,2026-08-04 08:22:00,4.659754698819221,85.6,88,Online,Uploaded,Not Buffered,0,Not Required
5444,S028,SHP0131,2026-08-04 08:27:00,4.78359725368684,91.74,73,Online,Uploaded,Not Buffered,0,Not Required
5445,S028,SHP0131,2026-08-04 08:32:00,5.302266335497726,78.74,98,Online,Uploaded,Not Buffered,0,Not Required
5446,S028,SHP0131,2026-08-04 08:37:00,4.911244691483093,76.17,77,Online,Uploaded,Not Buffered,0,Not Required
5447,S028,SHP0131,2026-08-04 08:42:00,4.460090772247508,89.0,95,Online,Uploaded,Not Buffered,0,Not Required
5448,S028,SHP0131,2026-08-04 08:47:00,5.707267717223914,75.49,80,Online,Uploaded,Not Buffered,0,Not Required
5449,S028,SHP0131,2026-08-04 08:52:00,5.127986076458066,94.29,90,Online,Uploaded,Not Buffered,0,Not Required
5450,S028,SHP0131,2026-08-04 08:57:00,4.437222639794732,77.37,81,Online,Uploaded,Not Buffered,0,Not Required
5451,S028,SHP0131,2026-08-04 09:02:00,4.82326042910367,91.51,85,Online,Uploaded,Not Buffered,0,Not Required
5452,S028,SHP0131,2026-08-04 09:07:00,5.044354553131367,87.05,99,Online,Uploaded,Not Buffered,0,Not Required
5453,S028,SHP0131,2026-08-04 09:12:00,5.681836837318951,80.24,87,Online,Uploaded,Not Buffered,0,Not Required
5454,S028,SHP0131,2026-08-04 09:17:00,4.556755016696452,88.18,78,Online,Uploaded,Not Buffered,0,Not Required
5455,S028,SHP0131,2026-08-04 09:22:00,5.3904162877423785,73.73,78,Online,Uploaded,Not Buffered,0,Not Required
5456,S028,SHP0131,2026-08-04 09:27:00,5.559794570788937,94.39,82,Online,Uploaded,Not Buffered,0,Not Required
5457,S028,SHP0131,2026-08-04 09:32:00,4.748538277970172,70.1,82,Online,Uploaded,Not Buffered,0,Not Required
5458,S028,SHP0131,2026-08-04 09:37:00,4.888994552455906,94.36,76,Online,Uploaded,Not Buffered,0,Not Required
5459,S028,SHP0131,2026-08-04 09:42:00,4.585476301050492,97.83,78,Online,Uploaded,Not Buffered,0,Not Required
5460,S028,SHP0131,2026-08-04 09:47:00,4.918615543567878,98.04,84,Online,Uploaded,Not Buffered,0,Not Required
5461,S028,SHP0131,2026-08-04 09:52:00,4.985364010262828,87.51,87,Online,Uploaded,Not Buffered,0,Not Required
5462,S028,SHP0131,2026-08-04 09:57:00,5.263859999232948,85.33,78,Online,Uploaded,Not Buffered,0,Not Required
5463,S028,SHP0131,2026-08-04 10:02:00,5.436073388408179,75.98,83,Online,Uploaded,Not Buffered,0,Not Required
5464,S028,SHP0131,2026-08-04 10:07:00,4.7007615741513415,99.45,71,Online,Uploaded,Not Buffered,0,Not Required
5465,S028,SHP0131,2026-08-04 10:12:00,4.213069974309602,99.45,90,Online,Uploaded,Not Buffered,0,Not Required
5466,S028,SHP0131,2026-08-04 10:17:00,4.991502088289503,73.24,89,Online,Uploaded,Not Buffered,0,Not Required
5467,S028,SHP0131,2026-08-04 10:22:00,5.117415011987457,81.61,83,Online,Uploaded,Not Buffered,0,Not Required
5468,S028,SHP0131,2026-08-04 10:27:00,5.099767075074016,74.19,73,Online,Uploaded,Not Buffered,0,Not Required
5469,S028,SHP0131,2026-08-04 10:32:00,4.869330700996382,80.84,73,Online,Uploaded,Not Buffered,0,Not Required
5470,S028,SHP0131,2026-08-04 10:37:00,5.049900839865574,99.83,95,Online,Uploaded,Not Buffered,0,Not Required
5471,S028,SHP0131,2026-08-04 10:42:00,5.6061779233409,95.42,71,Online,Uploaded,Not Buffered,0,Not Required
5472,S028,SHP0131,2026-08-04 10:47:00,5.152693667585004,73.22,78,Online,Uploaded,Not Buffered,0,Not Required
5473,S028,SHP0131,2026-08-04 10:52:00,4.850652629998766,78.05,87,Online,Uploaded,Not Buffered,0,Not Required
5474,S028,SHP0131,2026-08-04 10:57:00,4.799920873161602,72.88,95,Online,Uploaded,Not Buffered,0,Not Required
5475,S028,SHP0131,2026-08-04 11:02:00,4.932059056928908,90.6,93,Online,Uploaded,Not Buffered,0,Not Required
5476,S028,SHP0131,2026-08-04 11:07:00,5.654695984732256,71.2,76,Online,Uploaded,Not Buffered,0,Not Required
5477,S028,SHP0131,2026-08-04 11:12:00,4.926679716189521,87.0,91,Online,Uploaded,Not Buffered,0,Not Required
5478,S119,SHP0132,2026-08-05 06:53:00,4.992082262191717,76.91,77,Online,Uploaded,Not Buffered,0,Not Required
5479,S119,SHP0132,2026-08-05 06:58:00,4.807074571625479,88.11,89,Online,Uploaded,Not Buffered,0,Not Required
5480,S119,SHP0132,2026-08-05 07:03:00,5.439593342976786,78.0,94,Online,Uploaded,Not Buffered,0,Not Required
5481,S119,SHP0132,2026-08-05 07:08:00,5.783934901897871,80.61,87,Online,Uploaded,Not Buffered,0,Not Required
5482,S119,SHP0132,2026-08-05 07:13:00,5.180245219772555,74.55,77,Online,Uploaded,Not Buffered,0,Not Required
5483,S119,SHP0132,2026-08-05 07:18:00,5.0331091615141705,87.52,87,Online,Uploaded,Not Buffered,0,Not Required
5484,S119,SHP0132,2026-08-05 07:23:00,5.0147131332696935,76.6,94,Online,Uploaded,Not Buffered,0,Not Required
5485,S119,SHP0132,2026-08-05 07:28:00,4.046277284485702,98.99,95,Online,Uploaded,Not Buffered,0,Not Required
5486,S119,SHP0132,2026-08-05 07:33:00,5.298060345713927,76.09,82,Online,Uploaded,Not Buffered,0,Not Required
5487,S119,SHP0132,2026-08-05 07:38:00,5.053666566398338,70.52,89,Online,Uploaded,Not Buffered,0,Not Required
5488,S119,SHP0132,2026-08-05 07:43:00,5.17133682026429,72.74,75,Online,Uploaded,Not Buffered,0,Not Required
5489,S119,SHP0132,2026-08-05 07:48:00,4.715415122366518,88.42,93,Online,Uploaded,Not Buffered,0,Not Required
5490,S119,SHP0132,2026-08-05 07:53:00,4.846217248409164,94.29,78,Online,Uploaded,Not Buffered,0,Not Required
5491,S119,SHP0132,2026-08-05 07:58:00,4.835590025398731,72.87,73,Online,Uploaded,Not Buffered,0,Not Required
5492,S119,SHP0132,2026-08-05 08:03:00,5.408649193629215,82.19,97,Online,Uploaded,Not Buffered,0,Not Required
5493,S119,SHP0132,2026-08-05 08:08:00,4.848496065358763,83.79,77,Online,Uploaded,Not Buffered,0,Not Required
5494,S119,SHP0132,2026-08-05 08:13:00,5.833064128843919,96.76,75,Online,Uploaded,Not Buffered,0,Not Required
5495,S119,SHP0132,2026-08-05 08:18:00,5.172344967606015,76.61,99,Online,Uploaded,Not Buffered,0,Not Required
5496,S119,SHP0132,2026-08-05 08:23:00,4.489726936001707,70.1,73,Online,Uploaded,Not Buffered,0,Not Required
5497,S119,SHP0132,2026-08-05 08:28:00,4.948581482699217,79.25,91,Online,Uploaded,Not Buffered,0,Not Required
5498,S119,SHP0132,2026-08-05 08:33:00,4.739329951137433,95.83,88,Online,Uploaded,Not Buffered,0,Not Required
5499,S119,SHP0132,2026-08-05 08:38:00,4.12224701207199,81.6,97,Online,Uploaded,Not Buffered,0,Not Required
5500,S119,SHP0132,2026-08-05 08:43:00,5.639788376045516,76.97,76,Online,Uploaded,Not Buffered,0,Not Required
5501,S119,SHP0132,2026-08-05 08:48:00,5.281257016888001,72.46,97,Online,Uploaded,Not Buffered,0,Not Required
5502,S119,SHP0132,2026-08-05 08:53:00,5.213282927159725,83.32,92,Online,Uploaded,Not Buffered,0,Not Required
5503,S119,SHP0132,2026-08-05 08:58:00,5.066161464119881,92.17,74,Online,Uploaded,Not Buffered,0,Not Required
5504,S119,SHP0132,2026-08-05 09:03:00,4.447192972523025,95.52,82,Online,Uploaded,Not Buffered,0,Not Required
5505,S119,SHP0132,2026-08-05 09:08:00,4.806553144177825,81.4,94,Online,Uploaded,Not Buffered,0,Not Required
5506,S119,SHP0132,2026-08-05 09:13:00,5.336712309913605,92.95,87,Online,Uploaded,Not Buffered,0,Not Required
5507,S119,SHP0132,2026-08-05 09:18:00,4.579511988086999,96.45,76,Online,Uploaded,Not Buffered,0,Not Required
5508,S119,SHP0132,2026-08-05 09:23:00,3.9872922734996745,83.1,85,Online,Uploaded,Not Buffered,0,Not Required
5509,S119,SHP0132,2026-08-05 09:28:00,4.9091575968876295,85.72,98,Online,Uploaded,Not Buffered,0,Not Required
5510,S119,SHP0132,2026-08-05 09:33:00,4.943296978388984,70.62,80,Online,Uploaded,Not Buffered,0,Not Required
5511,S119,SHP0132,2026-08-05 09:38:00,5.054225366565884,88.47,86,Online,Uploaded,Not Buffered,0,Not Required
5512,S119,SHP0132,2026-08-05 09:43:00,5.291407457405814,83.27,96,Online,Uploaded,Not Buffered,0,Not Required
5513,S119,SHP0132,2026-08-05 09:48:00,5.255042324892483,81.19,76,Online,Uploaded,Not Buffered,0,Not Required
5514,S119,SHP0132,2026-08-05 09:53:00,5.1035079220975685,72.32,92,Online,Uploaded,Not Buffered,0,Not Required
5515,S119,SHP0132,2026-08-05 09:58:00,5.478212555234684,90.97,96,Online,Uploaded,Not Buffered,0,Not Required
5516,S119,SHP0132,2026-08-05 10:03:00,4.392412087674674,75.05,82,Online,Uploaded,Not Buffered,0,Not Required
5517,S119,SHP0132,2026-08-05 10:08:00,5.201832725790956,76.21,82,Online,Uploaded,Not Buffered,0,Not Required
5518,S140,SHP0133,2026-08-04 06:48:00,-20.749384654665224,88.01,82,Online,Uploaded,Not Buffered,0,Not Required
5519,S140,SHP0133,2026-08-04 06:53:00,-21.49582491443209,98.82,85,Online,Uploaded,Not Buffered,0,Not Required
5520,S140,SHP0133,2026-08-04 06:58:00,-21.60114824347296,98.06,91,Online,Uploaded,Not Buffered,0,Not Required
5521,S140,SHP0133,2026-08-04 07:03:00,-21.29837685059024,89.36,77,Online,Uploaded,Not Buffered,0,Not Required
5522,S140,SHP0133,2026-08-04 07:08:00,-21.26461657700612,83.57,72,Online,Uploaded,Not Buffered,0,Not Required
5523,S140,SHP0133,2026-08-04 07:13:00,-20.698632214599023,70.66,95,Online,Uploaded,Not Buffered,0,Not Required
5524,S140,SHP0133,2026-08-04 07:18:00,-21.24581551347644,80.36,88,Online,Uploaded,Not Buffered,0,Not Required
5525,S140,SHP0133,2026-08-04 07:23:00,-21.342539407312483,70.61,82,Online,Uploaded,Not Buffered,0,Not Required
5526,S140,SHP0133,2026-08-04 07:28:00,-21.244653494677824,91.73,83,Online,Uploaded,Not Buffered,0,Not Required
5527,S140,SHP0133,2026-08-04 07:33:00,-20.55254706633832,82.72,99,Online,Uploaded,Not Buffered,0,Not Required
5528,S140,SHP0133,2026-08-04 07:38:00,-20.99478265024922,77.65,83,Online,Uploaded,Not Buffered,0,Not Required
5529,S140,SHP0133,2026-08-04 07:43:00,-21.071700410142764,78.07,77,Online,Uploaded,Not Buffered,0,Not Required
5530,S140,SHP0133,2026-08-04 07:48:00,-21.04400219948042,99.91,99,Online,Uploaded,Not Buffered,0,Not Required
5531,S140,SHP0133,2026-08-04 07:53:00,-20.48317586626939,74.74,85,Online,Uploaded,Not Buffered,0,Not Required
5532,S140,SHP0133,2026-08-04 07:58:00,-21.299668690641298,95.61,77,Online,Uploaded,Not Buffered,0,Not Required
5533,S140,SHP0133,2026-08-04 08:03:00,-20.47379668362396,85.52,90,Online,Uploaded,Not Buffered,0,Not Required
5534,S140,SHP0133,2026-08-04 08:08:00,-20.9158014804314,94.3,86,Online,Uploaded,Not Buffered,0,Not Required
5535,S140,SHP0133,2026-08-04 08:13:00,-21.06416775279014,71.09,97,Online,Uploaded,Not Buffered,0,Not Required
5536,S140,SHP0133,2026-08-04 08:18:00,-19.999639800826287,80.94,82,Online,Uploaded,Not Buffered,0,Not Required
5537,S140,SHP0133,2026-08-04 08:23:00,-21.42225579591944,76.86,94,Online,Uploaded,Not Buffered,0,Not Required
5538,S140,SHP0133,2026-08-04 08:28:00,-21.1414743038268,97.48,92,Online,Uploaded,Not Buffered,0,Not Required
5539,S140,SHP0133,2026-08-04 08:33:00,-21.4929724956656,88.46,72,Online,Uploaded,Not Buffered,0,Not Required
5540,S048,SHP0134,2026-08-02 09:26:00,-20.61901521178553,83.08,97,Online,Uploaded,Not Buffered,0,Not Required
5541,S048,SHP0134,2026-08-02 09:31:00,-20.324324426539327,97.48,97,Online,Uploaded,Not Buffered,0,Not Required
5542,S048,SHP0134,2026-08-02 09:36:00,-20.332030887438144,82.28,77,Online,Uploaded,Not Buffered,0,Not Required
5543,S048,SHP0134,2026-08-02 09:41:00,-20.5104204987416,85.62,75,Online,Uploaded,Not Buffered,0,Not Required
5544,S048,SHP0134,2026-08-02 09:46:00,-21.079048187118385,96.15,77,Online,Uploaded,Not Buffered,0,Not Required
5545,S048,SHP0134,2026-08-02 09:51:00,-21.14609639099594,71.56,89,Online,Uploaded,Not Buffered,0,Not Required
5546,S048,SHP0134,2026-08-02 09:56:00,-21.668467908997627,93.49,90,Online,Uploaded,Not Buffered,0,Not Required
5547,S048,SHP0134,2026-08-02 10:01:00,-20.185650585927284,98.62,97,Online,Uploaded,Not Buffered,0,Not Required
5548,S048,SHP0134,2026-08-02 10:06:00,-20.81240876874061,92.23,100,Online,Uploaded,Not Buffered,0,Not Required
5549,S048,SHP0134,2026-08-02 10:11:00,-16.779392519072843,98.26,85,Online,Uploaded,Not Buffered,0,Not Required
5550,S048,SHP0134,2026-08-02 10:16:00,-15.262694988997165,70.52,77,Online,Uploaded,Not Buffered,0,Not Required
5551,S048,SHP0134,2026-08-02 10:21:00,-15.096644662406575,91.38,89,Online,Uploaded,Not Buffered,0,Not Required
5552,S048,SHP0134,2026-08-02 10:26:00,-17.331544742494145,78.07,73,Online,Uploaded,Not Buffered,0,Not Required
5553,S048,SHP0134,2026-08-02 10:31:00,-21.069051653716333,75.36,95,Online,Uploaded,Not Buffered,0,Not Required
5554,S048,SHP0134,2026-08-02 10:36:00,-20.74452914404788,93.37,73,Online,Uploaded,Not Buffered,0,Not Required
5555,S048,SHP0134,2026-08-02 10:41:00,-21.02542941567445,92.83,87,Online,Uploaded,Not Buffered,0,Not Required
5556,S048,SHP0134,2026-08-02 10:46:00,-21.58037115644449,75.37,93,Online,Uploaded,Not Buffered,0,Not Required
5557,S048,SHP0134,2026-08-02 10:51:00,-20.969769450931985,97.96,87,Online,Uploaded,Not Buffered,0,Not Required
5558,S048,SHP0134,2026-08-02 10:56:00,-20.58045434324985,93.61,77,Online,Uploaded,Not Buffered,0,Not Required
5559,S048,SHP0134,2026-08-02 11:01:00,-21.011686562341595,95.66,80,Online,Uploaded,Not Buffered,0,Not Required
5560,S048,SHP0134,2026-08-02 11:06:00,-20.68995395136437,78.17,94,Online,Uploaded,Not Buffered,0,Not Required
5561,S048,SHP0134,2026-08-02 11:11:00,-21.41821179426962,70.62,96,Online,Uploaded,Not Buffered,0,Not Required
5562,S048,SHP0134,2026-08-02 11:16:00,-21.01050431730794,96.85,86,Online,Uploaded,Not Buffered,0,Not Required
5563,S048,SHP0134,2026-08-02 11:21:00,-21.24980418203543,74.05,82,Online,Uploaded,Not Buffered,0,Not Required
5564,S048,SHP0134,2026-08-02 11:26:00,-20.701207663958115,84.07,71,Online,Uploaded,Not Buffered,0,Not Required
5565,S048,SHP0134,2026-08-02 11:31:00,-20.9874033750952,73.97,97,Online,Uploaded,Not Buffered,0,Not Required
5566,S048,SHP0134,2026-08-02 11:36:00,-20.723970529465355,88.27,97,Online,Uploaded,Not Buffered,0,Not Required
5567,S048,SHP0134,2026-08-02 11:41:00,-20.56491582953685,87.22,81,Online,Uploaded,Not Buffered,0,Not Required
5568,S048,SHP0134,2026-08-02 11:46:00,-20.723352569951444,83.87,78,Online,Uploaded,Not Buffered,0,Not Required
5569,S048,SHP0134,2026-08-02 11:51:00,-20.89075262628254,75.25,84,Online,Uploaded,Not Buffered,0,Not Required
5570,S048,SHP0134,2026-08-02 11:56:00,-21.399284903404563,91.4,73,Online,Uploaded,Not Buffered,0,Not Required
5571,S048,SHP0134,2026-08-02 12:01:00,-21.00111444426676,89.2,75,Online,Uploaded,Not Buffered,0,Not Required
5572,S048,SHP0134,2026-08-02 12:06:00,-21.21323616080633,71.27,94,Online,Uploaded,Not Buffered,0,Not Required
5573,S048,SHP0134,2026-08-02 12:11:00,-21.13762558268169,74.08,82,Online,Uploaded,Not Buffered,0,Not Required
5574,S048,SHP0134,2026-08-02 12:16:00,-21.1498136603001,83.82,79,Online,Uploaded,Not Buffered,0,Not Required
5575,S048,SHP0134,2026-08-02 12:21:00,-21.391970229912896,84.7,95,Online,Uploaded,Not Buffered,0,Not Required
5576,S019,SHP0135,2026-08-01 08:52:00,4.217064564346404,98.3,90,Online,Uploaded,Not Buffered,0,Not Required
5577,S019,SHP0135,2026-08-01 08:57:00,4.732742780668893,93.59,81,Online,Uploaded,Not Buffered,0,Not Required
5578,S019,SHP0135,2026-08-01 09:02:00,5.077351780769663,91.55,88,Online,Uploaded,Not Buffered,0,Not Required
5579,S019,SHP0135,2026-08-01 09:07:00,4.460729181829004,82.16,93,Online,Uploaded,Not Buffered,0,Not Required
5580,S019,SHP0135,2026-08-01 09:12:00,5.006272894588649,85.7,78,Online,Uploaded,Not Buffered,0,Not Required
5581,S019,SHP0135,2026-08-01 09:17:00,5.760107369724386,75.01,83,Online,Uploaded,Not Buffered,0,Not Required
5582,S019,SHP0135,2026-08-01 09:22:00,5.409222622100896,84.99,97,Online,Uploaded,Not Buffered,0,Not Required
5583,S019,SHP0135,2026-08-01 09:27:00,5.657416603648212,71.09,95,Online,Uploaded,Not Buffered,0,Not Required
5584,S019,SHP0135,2026-08-01 09:32:00,5.156451150773091,87.99,72,Online,Uploaded,Not Buffered,0,Not Required
5585,S019,SHP0135,2026-08-01 09:37:00,5.467003929194578,95.26,81,Online,Uploaded,Not Buffered,0,Not Required
5586,S019,SHP0135,2026-08-01 09:42:00,4.710414107812885,88.13,73,Online,Uploaded,Not Buffered,0,Not Required
5587,S019,SHP0135,2026-08-01 09:47:00,4.742263893191207,81.48,83,Online,Uploaded,Not Buffered,0,Not Required
5588,S019,SHP0135,2026-08-01 09:52:00,3.9043439175450105,81.21,79,Online,Uploaded,Not Buffered,0,Not Required
5589,S019,SHP0135,2026-08-01 09:57:00,5.47445818961692,84.62,80,Online,Uploaded,Not Buffered,0,Not Required
5590,S019,SHP0135,2026-08-01 10:02:00,5.616129591927955,70.48,94,Online,Uploaded,Not Buffered,0,Not Required
5591,S019,SHP0135,2026-08-01 10:07:00,4.778729101861092,93.25,83,Online,Uploaded,Not Buffered,0,Not Required
5592,S019,SHP0135,2026-08-01 10:12:00,4.898419317441106,74.42,94,Online,Uploaded,Not Buffered,0,Not Required
5593,S019,SHP0135,2026-08-01 10:17:00,4.698455154523615,87.71,97,Online,Uploaded,Not Buffered,0,Not Required
5594,S019,SHP0135,2026-08-01 10:22:00,5.153061420590997,92.48,94,Online,Uploaded,Not Buffered,0,Not Required
5595,S019,SHP0135,2026-08-01 10:27:00,5.449973018121296,93.81,90,Online,Uploaded,Not Buffered,0,Not Required
